service,income_grp,hdi_bin,gdp_bin,gini_bin,exposed_population,hotspot_cells
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),NA,336546.4644148031,6
Sed_Ret_Ratio,Lower middle income,Very High (>0.800),Q3,NA,1332.8056893930902,1
Sed_Ret_Ratio,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),403402.4171522186,1
Sed_Ret_Ratio,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q2,1582004.0598103586,5
Sed_Ret_Ratio,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q3,2152762.2523103156,4
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),233.72456111727615,66
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q2,143.22827467006857,10
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q3,5779.551141922529,152
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),2424.6644089748884,87
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q2,Q1 (Lowest Gini),2769.847153600244,24
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q2,Q2,847.3160371789321,4
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q2,Q3,48683.47224792434,112
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q2,Q4 (Highest Gini),68378.62401561494,128
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q3,Q1 (Lowest Gini),19469.330003552204,15
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q3,Q2,3844.749394004256,3
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q3,Q3,407047.03918297845,105
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q3,Q4 (Highest Gini),1192369.0392473356,298
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),17714.972237893584,4
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q3,919751.3409134995,20
Sed_Ret_Ratio,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),960337.4550077806,29
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),4604.555740456701,856
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,1793.538635588086,181
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,7694.345788642744,558
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),65221.33368724004,2654
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),72492.4051472256,351
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q2,Q2,30820.968659130383,140
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q2,Q3,163522.84967143336,774
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),1347555.1783607197,4987
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),1206435.6442943695,711
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q3,Q2,498054.4368006743,258
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q3,Q3,1378574.5030156819,945
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),4104547.935312533,2115
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),19199338.215104252,1478
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,12892204.0459375,810
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,4004261.0815941826,287
Sed_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),6811429.814745411,507
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),1579.7770682642533,224
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q2,2036.4161551290738,148
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q3,14052.930751892503,915
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q4 (Highest Gini),1880.9855865907177,118
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q2,Q1 (Lowest Gini),44219.80617560105,224
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q2,Q2,23850.030363743084,158
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q2,Q3,155927.40347031847,925
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q2,Q4 (Highest Gini),29404.815875088567,140
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q3,Q1 (Lowest Gini),1008429.5371269677,715
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q3,Q2,298176.09103398456,204
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q3,Q3,1268667.229243081,824
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q3,Q4 (Highest Gini),715821.7797348421,308
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),36374436.297544315,1245
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q2,43288418.84181822,1307
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q3,21376431.265175346,899
Sed_Ret_Ratio,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),31146443.830880493,644
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),13.110997237964616,9
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q2,19.34455339935637,3
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q3,57.54532080861836,21
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q4 (Highest Gini),0.8738812059164045,3
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q2,Q1 (Lowest Gini),1172.7927594096388,7
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q2,Q2,861.2851908327884,5
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q2,Q3,3392.5640485184613,20
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q3,Q1 (Lowest Gini),60706.41998460147,39
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q3,Q2,9088.3140813396,8
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q3,Q3,121704.8332887504,79
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q3,Q4 (Highest Gini),9767.31515131593,4
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),7652121.865873922,128
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q2,16071199.31076319,95
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q3,14956830.065374661,286
Sed_Ret_Ratio,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q4 (Highest Gini),6349259.90727682,26
