...1,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT,id,ee_r264_name,dir_ch_2,area_sqkm,service,pct_ch,area_sqkm_country,GHS_BUILT_S_E2020_GLOBE_R2023A_4326_3ss_V1_0_mean,rast_gdpTot_1990_2020_30arcsec.7_mean,GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0.1_mean,GlobPOP_Count_30arc_2020_I32.1_sum,hdi_raster_predictions_2020.1_mean,farmsize_mehrabi.1_mean,GlobPOP_sqkm,pct_ch_trans,pct_ch_focus,threshold
56156,6060277480,6060267740,6060007000,6060007000,583.6,583.6,4912,4912,622364,0,0,3,313,33,Brazil,-14.7886,4911.978842,Sed_export,847.7798531,8544669.827,0.763034521,5276.760692,0.010284512,4332.321906,0.583993704,4628.137987,0.881987359,6.743799851,847.7798531,95.03354443
56157,6060277480,6060267740,6060007000,6060007000,583.6,583.6,4912,4912,622364,0,0,3,313,33,Brazil,-14.7886,4911.978842,Sed_Ret_Ratio,-1.0897,8544669.827,0.763034521,5276.760692,0.010284512,4332.321906,0.583993704,4628.137987,0.881987359,-0.737020515,1.0897,0.8475
20717,1060802020,1060761680,1060040470,1060040470,455.4,455.4,8267.1,8267.1,162029,1,0,1,2963,217,Chad,-0.7871,8267.182552,Pollination,-62.4121153,1274397.689,0.018152684,212.7056914,0.002092911,20718.07091,0.35208192,1.025561181,2.506086888,-4.149654936,62.4121153,44.33609554
56159,6060277480,6060267740,6060007000,6060007000,583.6,583.6,4912,4912,622364,0,0,3,313,33,Brazil,-14.7886,4911.978842,N_export,45.038,8544669.827,0.763034521,5276.760692,0.010284512,4332.321906,0.583993704,4628.137987,0.881987359,3.829467142,45.038,32.524
56169,6060298170,6060291740,6060007000,6060007000,662.5,662.5,8833.2,142352.1,622221,0,0,3,316,33,Brazil,-1.8071,8833.236345,Sed_export,391.5845312,8544669.827,0.064528076,1504.53802,0.001765397,1622.233375,0.593276498,5000,0.183651833,5.97275188,391.5845312,95.03354443
56171,6060298170,6060291740,6060007000,6060007000,662.5,662.5,8833.2,142352.1,622221,0,0,3,316,33,Brazil,-1.8071,8833.236345,Pollination,-62.199826,8544669.827,0.064528076,1504.53802,0.001765397,1622.233375,0.593276498,5000,0.183651833,-4.146301548,62.199826,44.33609554
56174,6060298270,6060291740,6060007000,6060007000,662.7,662.7,17738.9,303574.8,622231,0,0,2,317,33,Brazil,-0.1201,17738.98536,Sed_export,158.8054104,8544669.827,0.013077853,498.0188863,0.000521352,1001.645821,0.60600558,5000,0.056466062,5.07395689,158.8054104,95.03354443
28128,4061128120,4061128330,4060017020,4060017020,668,668,419.6,50201.9,442403,0,0,2,911,120,Cambodia,-14.0094,419.6092608,Pollination,-62.16675848,182499.6426,9.314117242,50250.6959,0.153522699,11637.02383,0.541646868,1.518050102,27.73361256,-4.145778189,62.16675848,44.33609554
56179,6060290960,6060277380,6060007000,6060007000,671.1,671.1,826.4,826.5,622366,0,0,3,318,33,Brazil,-21.3153,826.4076403,Sed_export,301.7948701,8544669.827,2.703534915,17761.01235,0.036008334,2227.937526,0.599688776,4997.703344,2.695955379,5.71305558,301.7948701,95.03354443
56180,6060290960,6060277380,6060007000,6060007000,671.1,671.1,826.4,826.5,622366,0,0,3,318,33,Brazil,-21.3153,826.4076403,Sed_Ret_Ratio,-1.0955,8544669.827,2.703534915,17761.01235,0.036008334,2227.937526,0.599688776,4997.703344,2.695955379,-0.739792188,1.0955,0.8475
56181,6060290960,6060277380,6060007000,6060007000,671.1,671.1,826.4,826.5,622366,0,0,3,318,33,Brazil,-21.3153,826.4076403,Pollination,-61.84604586,8544669.827,2.703534915,17761.01235,0.036008334,2227.937526,0.599688776,4997.703344,2.695955379,-4.140688019,61.84604586,44.33609554
56182,6060290960,6060277380,6060007000,6060007000,671.1,671.1,826.4,826.5,622366,0,0,3,318,33,Brazil,-21.3153,826.4076403,N_export,82.832,8544669.827,2.703534915,17761.01235,0.036008334,2227.937526,0.599688776,4997.703344,2.695955379,4.428814796,82.832,32.524
56184,6060291060,6060277380,6060007000,6060007000,671.3,671.3,789.6,3722.6,622367,0,0,2,319,33,Brazil,-23.0342,789.6089949,Sed_export,596.4547107,8544669.827,2.030850823,15005.94511,0.027191274,2124.766876,0.593457856,4982.340097,2.690940826,6.392678483,596.4547107,95.03354443
56185,6060291060,6060277380,6060007000,6060007000,671.3,671.3,789.6,3722.6,622367,0,0,2,319,33,Brazil,-23.0342,789.6089949,Sed_Ret_Ratio,-1.1219,8544669.827,2.030850823,15005.94511,0.027191274,2124.766876,0.593457856,4982.340097,2.690940826,-0.752311914,1.1219,0.8475
1806,5060046970,0,5060046970,5060046970,0,0,7456.4,7456.4,531703,0,1,0,342,103,Indonesia,-0.4933,7456.425757,Pollination,-61.64839486,1922454.709,1.483777276,34971.62114,0.048790651,70788.23929,0.564683665,1,9.493621492,-4.13753806,61.64839486,44.33609554
56187,6060291060,6060277380,6060007000,6060007000,671.3,671.3,789.6,3722.6,622367,0,0,2,319,33,Brazil,-23.0342,789.6089949,N_export,56.204,8544669.827,2.030850823,15005.94511,0.027191274,2124.766876,0.593457856,4982.340097,2.690940826,4.046623826,56.204,32.524
56194,6060250180,6060262110,6060007000,6060007000,686.2,686.2,1036.9,156960.3,622521,0,0,2,321,33,Brazil,-10.2033,1036.917669,Sed_export,171.9416858,8544669.827,16.29100993,437501.374,0.255093923,26146.52225,0.607695373,4704.896384,25.21605001,5.152954461,171.9416858,95.03354443
58747,6060008630,0,6060008630,6060008630,0,0,1483.5,1483.5,631031,0,1,0,861,33,Brazil,-17.6848,1483.54684,Pollination,-61.62015967,8544669.827,13.33996101,139800.3266,0.230207826,37004.43244,0.636636581,63.59803427,24.94400569,-4.137087266,61.62015967,44.33609554
56197,6060250180,6060262110,6060007000,6060007000,686.2,686.2,1036.9,156960.3,622521,0,0,2,321,33,Brazil,-10.2033,1036.917669,N_export,37.344,8544669.827,16.29100993,437501.374,0.255093923,26146.52225,0.607695373,4704.896384,25.21605001,3.646598062,37.344,32.524
56199,6060295230,6060291060,6060007000,6060007000,693.7,693.7,835.9,836.3,622368,0,0,3,322,33,Brazil,-27.3358,835.9147531,Sed_export,2667.903137,8544669.827,1.116364869,14514.05583,0.026690095,2438.066941,0.582381281,4992.825918,2.916696903,7.889422857,2667.903137,95.03354443
56200,6060295230,6060291060,6060007000,6060007000,693.7,693.7,835.9,836.3,622368,0,0,3,322,33,Brazil,-27.3358,835.9147531,Sed_Ret_Ratio,-1.4804,8544669.827,1.116364869,14514.05583,0.026690095,2438.066941,0.582381281,4992.825918,2.916696903,-0.908419837,1.4804,0.8475
56395,6060272470,6060262490,6060007000,6060007000,1049,1049,3618.4,4310109,622590,0,0,1,365,33,Brazil,-3.7272,3618.385204,Pollination,-61.6166078,8544669.827,8.308102482,154411.701,0.203587324,91823.98378,0.612697195,3623.080763,25.37695771,-4.137030543,61.6166078,44.33609554
56202,6060295230,6060291060,6060007000,6060007000,693.7,693.7,835.9,836.3,622368,0,0,3,322,33,Brazil,-27.3358,835.9147531,N_export,93.879,8544669.827,1.116364869,14514.05583,0.026690095,2438.066941,0.582381281,4992.825918,2.916696903,4.552602396,93.879,32.524
56204,6060295220,6060291060,6060007000,6060007000,693.9,693.9,2097.4,2097.4,622369,0,0,2,323,33,Brazil,-35.5129,2097.395728,Sed_export,1029.773826,8544669.827,8.651672843,74158.41931,0.143926506,33544.7619,0.592502184,4731.503748,15.99349762,6.938065086,1029.773826,95.03354443
56205,6060295220,6060291060,6060007000,6060007000,693.9,693.9,2097.4,2097.4,622369,0,0,2,323,33,Brazil,-35.5129,2097.395728,Sed_Ret_Ratio,-1.981,8544669.827,8.651672843,74158.41931,0.143926506,33544.7619,0.592502184,4731.503748,15.99349762,-1.092258815,1.981,0.8475
56390,6060272340,6060262490,6060007000,6060007000,1048.8,1048.8,12881.4,12881.7,622580,0,0,2,364,33,Brazil,-7.4928,12881.46998,Pollination,-61.58373744,8544669.827,2.413881413,25300.97201,0.041377474,60350.61997,0.628821078,4519.001669,4.685097891,-4.136505459,61.58373744,44.33609554
56207,6060295220,6060291060,6060007000,6060007000,693.9,693.9,2097.4,2097.4,622369,0,0,2,323,33,Brazil,-35.5129,2097.395728,N_export,87.574,8544669.827,8.651672843,74158.41931,0.143926506,33544.7619,0.592502184,4731.503748,15.99349762,4.483838361,87.574,32.524
56209,6060182970,6060194720,6060007000,6060007000,700.1,700.1,14445.3,14446.2,622329,0,0,2,324,33,Brazil,-0.0791,14445.39137,Sed_export,99.56331473,8544669.827,0.000115849,0,0,24,NA,100,0.00166144,4.610787526,99.56331473,95.03354443
56217,6060246620,6060250180,6060007000,6060007000,721,721,28743.7,28745.4,622522,0,0,3,326,33,Brazil,-1.4984,28743.78364,Sed_export,162.6050681,8544669.827,1.013066895,14264.18308,0.016187603,53721.59726,0.609610503,3780.748087,1.868986848,5.097455403,162.6050681,95.03354443
32467,4060436140,4060415990,4060050210,4060050210,1131.5,1131.5,1271.6,1271.6,482506,1,0,2,1787,44,China,-0.8073,1271.620679,Pollination,-61.55235022,9350043.683,0.091144626,165.7653945,0.000146713,651.603775,0.642308409,1,0.51242826,-4.13600381,61.55235022,44.33609554
56222,6060246540,6060250180,6060007000,6060007000,721.1,721.1,586.7,127177.9,622523,0,0,2,327,33,Brazil,-14.2969,586.6653466,Sed_export,102.8763374,8544669.827,21.53379705,672224.9787,0.371276221,28980.10971,0.610276577,4245.249499,49.39510775,4.643201128,102.8763374,95.03354443
56350,6060325820,6060322780,6060007000,6060007000,942.9,942.9,4582.6,58771,622421,0,0,3,355,33,Brazil,-2.7537,4582.661811,Pollination,-61.54397755,8544669.827,0.51948235,5476.939742,0.009890631,5597.065588,0.60017094,2890.373471,1.221373366,-4.13586995,61.54397755,44.33609554
56236,6060295570,6060262200,6060007000,6060007000,757.1,757.1,5954.6,465351.2,622415,0,0,2,330,33,Brazil,-29.0837,5954.673912,Sed_export,491.8086937,8544669.827,7.996697832,123403.7536,0.154412618,99569.21402,0.602944734,1627.512656,16.72139422,6.200121054,491.8086937,95.03354443
56237,6060295570,6060262200,6060007000,6060007000,757.1,757.1,5954.6,465351.2,622415,0,0,2,330,33,Brazil,-29.0837,5954.673912,Sed_Ret_Ratio,-1.6569,8544669.827,7.996697832,123403.7536,0.154412618,99569.21402,0.602944734,1627.512656,16.72139422,-0.97716003,1.6569,0.8475
11281,1061094270,1061136100,1060020040,1060020040,1430.4,1430.4,12093.4,12093.4,132614,0,0,3,942,48,Republic of the Congo,-0.2073,12093.43822,Pollination,-61.49089569,343308.6778,0.724507838,15474.52329,0.058673896,57069.83826,0.475306962,1,4.719089608,-4.135020877,61.49089569,44.33609554
56239,6060295570,6060262200,6060007000,6060007000,757.1,757.1,5954.6,465351.2,622415,0,0,2,330,33,Brazil,-29.0837,5954.673912,N_export,62.702,8544669.827,7.996697832,123403.7536,0.154412618,99569.21402,0.602944734,1627.512656,16.72139422,4.154215959,62.702,32.524
56241,6060295580,6060262200,6060007000,6060007000,757.3,757.3,7192.8,7192.8,622414,0,0,3,331,33,Brazil,-15.6651,7192.784755,Sed_export,739.0761525,8544669.827,2.183086448,33620.33173,0.056475003,46166.15286,0.604598888,2605.876242,6.418384059,6.60675309,739.0761525,95.03354443
56242,6060295580,6060262200,6060007000,6060007000,757.3,757.3,7192.8,7192.8,622414,0,0,3,331,33,Brazil,-15.6651,7192.784755,Sed_Ret_Ratio,-0.9139,8544669.827,2.183086448,33620.33173,0.056475003,46166.15286,0.604598888,2605.876242,6.418384059,-0.649143045,0.9139,0.8475
58226,6060449170,6060443080,6060007950,6060007950,1081.4,1081.4,6214.9,6214.9,624560,0,0,2,757,33,Brazil,-14.3294,6214.881859,Pollination,-61.37598268,8544669.827,2.191915179,13398.83568,0.021016889,14392.64749,0.577985269,4589.451797,2.315829296,-4.133180308,61.37598268,44.33609554
56244,6060295580,6060262200,6060007000,6060007000,757.3,757.3,7192.8,7192.8,622414,0,0,3,331,33,Brazil,-15.6651,7192.784755,N_export,33.568,8544669.827,2.183086448,33620.33173,0.056475003,46166.15286,0.604598888,2605.876242,6.418384059,3.542928399,33.568,32.524
56254,6060317490,6060298170,6060007000,6060007000,846.8,846.8,8684.9,8685.1,622222,0,0,4,334,33,Brazil,-1.5741,8684.889631,Sed_export,407.4841249,8544669.827,0.006364754,6.746501889,7.07053027716813e-06,66.78275504,0.574307898,NA,0.007689525,6.012453052,407.4841249,95.03354443
56258,6060317690,6060298170,6060007000,6060007000,847,847,10272.3,124832.9,622223,0,0,3,335,33,Brazil,-0.6722,10272.32977,Sed_export,255.8671202,8544669.827,0.017013093,487.9393482,0.000533277,539.1245019,0.59582859,NA,0.052483329,5.548558909,255.8671202,95.03354443
56262,6060266340,6060250260,6060007000,6060007000,854.2,854.2,4009.4,4395904.5,622550,0,0,1,336,33,Brazil,-2.9621,4009.415201,Sed_export,95.34597421,8544669.827,8.816788779,231187.8414,0.20675044,94721.35204,0.618587818,3875.835183,23.62481968,4.567945611,95.34597421,95.03354443
11854,1060980710,1061037320,1060020040,1060020040,2559.2,2559.2,5943.2,5943.5,132662,0,0,4,1060,39,Central African Republic,-0.1056,5943.205795,Pollination,-61.3561212,622868.5352,0.103306593,117.8765127,0.001784114,3124.999575,0.334144671,1,0.525810939,-4.132861842,61.3561212,44.33609554
56272,6060344990,6060298270,6060007000,6060007000,867.3,867.3,4198.9,4198.9,622232,0,0,3,338,33,Brazil,-3.1096,4198.905785,Sed_export,381.6516875,8544669.827,0.02093133,7.483437971,7.79986669552474e-06,123.723614,0.576421068,NA,0.029465721,5.947125143,381.6516875,95.03354443
56276,6060345060,6060298270,6060007000,6060007000,867.5,867.5,852.3,281634.2,622233,0,0,2,339,33,Brazil,-0.8593,852.3204355,Sed_export,231.0629302,8544669.827,0.01182305,386.3694324,0.000418461,23,0.606091264,NA,0.026985803,5.447008586,231.0629302,95.03354443
56280,6060314540,6060295570,6060007000,6060007000,871.6,871.6,2903.9,2903.9,622416,0,0,3,340,33,Brazil,-16.7773,2903.889511,Sed_export,895.3453741,8544669.827,1.377941194,20154.70178,0.034906711,11007.58744,0.609980392,406.6133385,3.790622074,6.798325801,895.3453741,95.03354443
56281,6060314540,6060295570,6060007000,6060007000,871.6,871.6,2903.9,2903.9,622416,0,0,3,340,33,Brazil,-16.7773,2903.889511,Sed_Ret_Ratio,-1.0117,8544669.827,1.377941194,20154.70178,0.034906711,11007.58744,0.609980392,406.6133385,3.790622074,-0.698980136,1.0117,0.8475
55752,6060005350,0,6060005350,6060005350,0,0,9454,9454,616506,0,0,1,230,208,Suriname,-2.0153,9454.013492,Pollination,-61.34742437,147114.258,12.54699305,140294.4756,0.098387843,102133.9183,0.616543349,10,10.80324924,-4.132722362,61.34742437,44.33609554
56285,6060314680,6060295570,6060007000,6060007000,871.8,871.8,2639.1,456491.1,622417,0,0,2,341,33,Brazil,-11.4635,2639.097693,Sed_export,283.5778319,8544669.827,1.563636308,12791.08778,0.016344656,4791.483121,0.609588224,304.7911915,1.815574674,5.65100679,283.5778319,95.03354443
58278,6060481840,6060476790,6060007950,6060007950,1233.5,1233.5,1160,226297.4,624703,0,0,1,768,33,Brazil,-6.1678,1160.020907,Pollination,-61.2627267,8544669.827,0.769242074,8687.843263,0.006546584,635.2081776,0.627282429,4804.65799,0.547593257,-4.131362959,61.2627267,44.33609554
56290,6060269800,6060266470,6060007000,6060007000,874.5,874.5,11605,123100.1,622543,0,0,2,342,33,Brazil,-4.8168,11605.06355,Sed_export,217.8212925,8544669.827,1.839433666,17007.02069,0.043345107,57573.99916,0.616055804,4863.806378,4.961137369,5.388255381,217.8212925,95.03354443
17453,1060861870,1060852010,1060034260,1060034260,4597.9,4597.9,11090.7,11090.7,172862,0,0,4,2220,206,South Sudan,-0.338,11090.70516,Pollination,-61.21979243,630777.8906,1.691514768,988.5511602,0.028022995,111394.628,0.328513824,1,10.04396729,-4.130673155,61.21979243,44.33609554
56295,6060269920,6060266470,6060007000,6060007000,874.7,874.7,10047.9,10047.9,622542,0,0,3,343,33,Brazil,-3.3792,10047.93408,Sed_export,273.8042659,8544669.827,0.389102853,12602.3912,0.012713997,14352.17525,0.601088912,4161.080354,1.428375606,5.616059084,273.8042659,95.03354443
14282,1060808350,1060752670,1060022420,1060022420,3909.2,3909.2,1110.8,11396.2,142965,0,0,2,1566,85,Guinea,-0.3009,1110.75666,Pollination,-61.20864527,246088.4916,2.618321677,12730.50976,0.068882315,9676.694737,0.360617263,4.965744042,8.711464474,-4.130493981,61.20864527,44.33609554
56300,6060349880,6060345060,6060007000,6060007000,898.1,898.1,4077.2,277230.3,622235,0,0,2,344,33,Brazil,-9.8347,4077.247811,Sed_export,848.8142351,8544669.827,0.130916519,1975.208137,0.002743116,1104.203906,0.57252295,NA,0.270824072,6.745017779,848.8142351,95.03354443
56302,6060349880,6060345060,6060007000,6060007000,898.1,898.1,4077.2,277230.3,622235,0,0,2,344,33,Brazil,-9.8347,4077.247811,N_export,43.859,8544669.827,0.130916519,1975.208137,0.002743116,1104.203906,0.57252295,NA,0.270824072,3.803524237,43.859,32.524
56304,6060349510,6060345060,6060007000,6060007000,898.1,898.1,3551,3551,622234,0,0,3,345,33,Brazil,-0.4027,3551.027539,Sed_export,179.1859489,8544669.827,0.003718682,315.7579984,0.000547736,230.2234293,0.590867408,NA,0.064833407,5.193989367,179.1859489,95.03354443
56324,6060322690,6060314680,6060007000,6060007000,922.6,922.6,1306.7,1306.7,622418,0,0,3,350,33,Brazil,-10.1281,1306.675362,Sed_export,2054.935352,8544669.827,0.234231313,4477.899039,0.007941201,1258.633558,0.587618393,349.8007633,0.963215396,7.628486182,2054.935352,95.03354443
58141,6060368300,6060352300,6060007950,6060007950,728.8,728.8,4308.5,4308.5,624209,0,0,2,740,33,Brazil,-3.3825,4308.483161,Pollination,-61.11136522,8544669.827,2.061928195,17387.31385,0.028976707,14270.31555,0.580650627,4112.802619,3.3121308,-4.128928987,61.11136522,44.33609554
56287,6060314680,6060295570,6060007000,6060007000,871.8,871.8,2639.1,456491.1,622417,0,0,2,341,33,Brazil,-11.4635,2639.097693,Pollination,-61.03449388,8544669.827,1.563636308,12791.08778,0.016344656,4791.483121,0.609588224,304.7911915,1.815574674,-4.127690583,61.03449388,44.33609554
56334,6060359720,6060349880,6060007000,6060007000,939.9,939.9,2288.2,266750.2,622237,0,0,2,352,33,Brazil,-18.713,2288.241342,Sed_export,906.4646924,8544669.827,0.949854716,9313.213734,0.016365986,5406.63676,0.575936046,NA,2.362834,6.810654659,906.4646924,95.03354443
56336,6060359720,6060349880,6060007000,6060007000,939.9,939.9,2288.2,266750.2,622237,0,0,2,352,33,Brazil,-18.713,2288.241342,N_export,53.038,8544669.827,0.949854716,9313.213734,0.016365986,5406.63676,0.575936046,NA,2.362834,3.989687503,53.038,32.524
56338,6060359590,6060349880,6060007000,6060007000,939.9,939.9,6402.2,6402.2,622236,0,0,3,353,33,Brazil,-38.974,6402.194994,Sed_export,1272.953356,8544669.827,2.110744766,23538.82111,0.041371189,21623.47751,0.574560094,3726.168332,3.377507343,7.149880224,1272.953356,95.03354443
56339,6060359590,6060349880,6060007000,6060007000,939.9,939.9,6402.2,6402.2,622236,0,0,3,353,33,Brazil,-38.974,6402.194994,Sed_Ret_Ratio,-2.3932,8544669.827,2.110744766,23538.82111,0.041371189,21623.47751,0.574560094,3726.168332,3.377507343,-1.221773429,2.3932,0.8475
57735,6060445040,6060404060,6060007000,6060007000,3565.7,3565.7,36674.3,36674.8,622926,0,0,3,659,33,Brazil,-16.7115,36674.40763,Pollination,-61.02950582,8544669.827,9.511008293,118698.8905,0.140952584,638141.1605,0.587548329,4178.275373,17.40022742,-4.127610172,61.02950582,44.33609554
56341,6060359590,6060349880,6060007000,6060007000,939.9,939.9,6402.2,6402.2,622236,0,0,3,353,33,Brazil,-38.974,6402.194994,N_export,120.46,8544669.827,2.110744766,23538.82111,0.041371189,21623.47751,0.574560094,3726.168332,3.377507343,4.79958499,120.46,32.524
56343,6060325720,6060322780,6060007000,6060007000,942.8,942.8,12066.1,393097.4,622431,0,0,2,354,33,Brazil,-1.0101,12066.13779,Sed_export,256.9985322,8544669.827,0.059208343,347.5099976,0.000427795,699.4419887,0.609503378,2451.724716,0.057967528,5.552953896,256.9985322,95.03354443
26265,4060009170,0,4060009170,4060009170,0,0,881.9,58812.6,433061,0,0,1,548,44,China,-0.0776,881.8651909,Pollination,-60.51874216,9350043.683,283.3801336,14828470.18,3.360125377,520834.809,0.740312876,1,590.582616,-4.119341879,60.51874216,44.33609554
56348,6060325820,6060322780,6060007000,6060007000,942.9,942.9,4582.6,58771,622421,0,0,3,355,33,Brazil,-2.7537,4582.661811,Sed_export,128.8827309,8544669.827,0.51948235,5476.939742,0.009890631,5597.065588,0.60017094,2890.373471,1.221373366,4.866631973,128.8827309,95.03354443
56238,6060295570,6060262200,6060007000,6060007000,757.1,757.1,5954.6,465351.2,622415,0,0,2,330,33,Brazil,-29.0837,5954.673912,Pollination,-60.4725275,8544669.827,7.996697832,123403.7536,0.154412618,99569.21402,0.602944734,1627.512656,16.72139422,-4.118590368,60.4725275,44.33609554
56361,6060262360,6060266340,6060007000,6060007000,984.2,984.2,3486.7,68221.9,622561,0,0,2,358,33,Brazil,-4.9543,3486.69753,Sed_export,287.6439033,8544669.827,3.654052098,25905.05268,0.064595708,25292.47753,0.620279741,4534.58348,7.253987304,5.66519376,287.6439033,95.03354443
59212,6060477660,6060467890,6060009760,6060009760,1123.2,1123.2,8747.9,8748,632609,0,0,2,951,33,Brazil,-3.2264,8747.95348,Pollination,-60.45460664,8544669.827,4.227966592,28317.07313,0.052449078,53231.93857,0.616253845,4708.800433,6.085110549,-4.118298799,60.45460664,44.33609554
56371,6060327370,6060317690,6060007000,6060007000,998.3,998.3,3261.4,106101.4,622225,0,0,3,360,33,Brazil,-0.4637,3261.422352,Sed_export,259.5734193,8544669.827,0.018175301,363.8478325,0.000388837,95.21813259,0.600680527,NA,0.029195478,5.562884661,259.5734193,95.03354443
32839,4060535960,4060496820,4060050220,4060050220,1277.1,1277.1,1284.9,1285,461722,1,0,3,1869,2,Afghanistan,-7.8179,1284.892919,Pollination,-60.31234979,644043.8007,0.505377,4632.715521,0.034239803,11700.4224,0.505490182,10,9.10609573,-4.115981287,60.31234979,44.33609554
56380,6060374250,6060359720,6060007000,6060007000,1002.9,1002.9,5533.6,5533.6,622238,0,0,3,362,33,Brazil,-16.8059,5533.602921,Sed_export,5968.159648,8544669.827,0.231255178,1729.028411,0.002962756,2143.98073,0.571857519,NA,0.387447725,8.694361434,5968.159648,95.03354443
56381,6060374250,6060359720,6060007000,6060007000,1002.9,1002.9,5533.6,5533.6,622238,0,0,3,362,33,Brazil,-16.8059,5533.602921,Sed_Ret_Ratio,-0.949,8544669.827,0.231255178,1729.028411,0.002962756,2143.98073,0.571857519,NA,0.387447725,-0.667316421,0.949,0.8475
56382,6060374250,6060359720,6060007000,6060007000,1002.9,1002.9,5533.6,5533.6,622238,0,0,3,362,33,Brazil,-16.8059,5533.602921,N_export,64.381,8544669.827,0.231255178,1729.028411,0.002962756,2143.98073,0.571857519,NA,0.387447725,4.180231696,64.381,32.524
56384,6060374260,6060359720,6060007000,6060007000,1003.1,1003.1,3679.5,258928.2,622239,0,0,2,363,33,Brazil,-41.4247,3679.521092,Sed_export,590.6081654,8544669.827,1.873560576,16898.04951,0.029687794,7747.672745,0.568762876,5000,2.105631946,6.382844533,590.6081654,95.03354443
56385,6060374260,6060359720,6060007000,6060007000,1003.1,1003.1,3679.5,258928.2,622239,0,0,2,363,33,Brazil,-41.4247,3679.521092,Sed_Ret_Ratio,-2.481,8544669.827,1.873560576,16898.04951,0.029687794,7747.672745,0.568762876,5000,2.105631946,-1.247319609,2.481,0.8475
56386,6060374260,6060359720,6060007000,6060007000,1003.1,1003.1,3679.5,258928.2,622239,0,0,2,363,33,Brazil,-41.4247,3679.521092,N_export,119.485,8544669.827,1.873560576,16898.04951,0.029687794,7747.672745,0.568762876,5000,2.105631946,4.791525264,119.485,32.524
56388,6060272340,6060262490,6060007000,6060007000,1048.8,1048.8,12881.4,12881.7,622580,0,0,2,364,33,Brazil,-7.4928,12881.46998,Sed_export,375.8370511,8544669.827,2.413881413,25300.97201,0.041377474,60350.61997,0.628821078,4519.001669,4.685097891,5.931812869,375.8370511,95.03354443
56585,6060280410,6060285930,6060007000,6060007000,1319.4,1319.4,22133.1,2216711,622910,0,0,1,406,33,Brazil,-2.4001,22133.18275,Pollination,-60.28652248,8544669.827,3.191574335,53835.55535,0.075289516,194205.5218,0.61237754,2673.825388,8.774438364,-4.115559957,60.28652248,44.33609554
56393,6060272470,6060262490,6060007000,6060007000,1049,1049,3618.4,4310109,622590,0,0,1,365,33,Brazil,-3.7272,3618.385204,Sed_export,186.731882,8544669.827,8.308102482,154411.701,0.203587324,91823.98378,0.612697195,3623.080763,25.37695771,5.235014785,186.731882,95.03354443
17288,1060852010,1060856140,1060034260,1060034260,4373.7,4373.7,6212.9,75140.9,172861,0,0,3,2187,206,South Sudan,-10.52,6212.907146,Pollination,-60.28220239,630777.8906,8.459052328,6845.161413,0.22641504,330061.3274,0.295829815,1,53.12516335,-4.115489465,60.28220239,44.33609554
56398,6060286100,6060269800,6060007000,6060007000,1055.9,1055.9,26439.6,26439.6,622544,0,0,3,366,33,Brazil,-1.1124,26439.68667,Sed_export,193.7493586,8544669.827,0.496473061,7760.549242,0.014644064,46758.10291,0.607290576,3359.546021,1.768487531,5.271713391,193.7493586,95.03354443
49218,7060388700,7060400520,7060034520,7060034520,620,620,5374.8,5374.8,725472,0,0,3,949,40,Canada,-0.1815,5374.839089,Pollination,-59.84928078,9947644.856,0.391709395,8564.404247,0.002744619,2769.187931,0.791556427,10,0.515216926,-4.1084,59.84928078,44.33609554
56403,6060286090,6060269800,6060007000,6060007000,1056.1,1056.1,10776.2,85056.6,622545,0,0,2,367,33,Brazil,-3.1004,10776.27444,Sed_export,205.7278726,8544669.827,0.298151462,8394.044276,0.017544598,21815.62387,0.604491448,1113.166681,2.024426409,5.331403303,205.7278726,95.03354443
56580,6060418530,6060404900,6060007000,6060007000,1317.1,1317.1,14382.4,14382.8,622249,0,0,3,405,33,Brazil,-20.3687,14382.49017,Pollination,-59.63937973,8544669.827,0.295328793,1517.29507,0.002592402,5222.54493,0.567106888,4201.145809,0.363120545,-4.104944512,59.63937973,44.33609554
56229,6060242270,6060246540,6060007000,6060007000,745.7,745.7,42160.1,42160.6,622524,0,0,3,328,33,Brazil,-0.7848,42160.24146,Pollination,-59.61867214,8544669.827,0.122435109,2527.94728,0.001736617,8597.625393,0.57950361,4320.847361,0.203928012,-4.104602967,59.61867214,44.33609554
56413,6060345440,6060325820,6060007000,6060007000,1059.9,1059.9,5642.2,5642.2,622422,0,0,4,369,33,Brazil,-1.6714,5642.244986,Sed_export,219.9932981,8544669.827,0.148069527,1213.275663,0.001480575,1610.574486,0.610932943,5000,0.285451506,5.398132376,219.9932981,95.03354443
62321,6060933820,6060018850,6060018850,6060018850,357.5,357.5,5929.7,36956.2,652201,0,0,2,1557,9,Argentina,-0.1023,5929.735141,Pollination,-59.59042891,2781126.372,0.321348781,1799.224646,0.001099112,8193.849784,0.715258245,NA,1.381832097,-4.104136942,59.59042891,44.33609554
56418,6060345150,6060327370,6060007000,6060007000,1072.9,1072.9,37111.4,37111.4,622226,0,0,4,370,33,Brazil,-5.5877,37111.58839,Sed_export,976.4030975,8544669.827,0.385062044,2886.924698,0.003034168,8433.855652,0.590780927,5000,0.227257814,6.884899154,976.4030975,95.03354443
